title,category,license,author,asset_url,github_url
AnimationPlayer SpriteFrames Helper,Tools,MIT,TheOrioli,https://godotengine.org/asset-library/asset/1135,https://github.com/KikimoraGames/godot_animationplayer_spriteframes_helper
Animator Import,2D Tools,MIT,pelle,https://godotengine.org/asset-library/asset/1139,https://github.com/lifelike/godot-animator-import
AnimSheet - SpriteSheet to Animation Player,2D Tools,MIT,Lighar,https://godotengine.org/asset-library/asset/3899,https://github.com/Lighar/AnimSheet
Anomaly Aces Table,Misc,MIT,anomalyaces,https://godotengine.org/asset-library/asset/1354,https://github.com/AnomalyAces/AnomalyAcesTable
Anti-cheating-value,Scripts,MIT,baifeng,https://godotengine.org/asset-library/asset/3431,https://github.com/baiXfeng/against-cheating-value
Anti-cheating-value-plus,Scripts,MIT,Kokkoroshinzou,https://godotengine.org/asset-library/asset/3522,https://github.com/baiXfeng/against-cheating-value
Antialiased Line2D - Better antialiasing for 2D line/polygon/circle drawing,2D Tools,MIT,Calinou,https://godotengine.org/asset-library/asset/3103,https://github.com/godot-extended-libraries/godot-antialiased-line2d
Antialiased Line2D - Better antialiasing for 2D line/polygon/circle drawing,2D Tools,MIT,Calinou,https://godotengine.org/asset-library/asset/1266,https://github.com/godot-extended-libraries/godot-antialiased-line2d
Antialiased Line2D Demo,Demos,MIT,Calinou,https://godotengine.org/asset-library/asset/1267,https://github.com/godot-extended-libraries/godot-antialiased-line2d-demo
Antialiased Line2D Demo,Demos,MIT,Calinou,https://godotengine.org/asset-library/asset/3104,https://github.com/godot-extended-libraries/godot-antialiased-line2d-demo
AnyIcon: type and class icons utility,Scripts,MIT,Patou,https://godotengine.org/asset-library/asset/3958,https://github.com/xorblo-doitus/AnyIcon
Applinks,Tools,MIT,FoolLin,https://godotengine.org/asset-library/asset/2434,https://github.com/FoolLin/Godot-Applinks-Android-Plugin
AppLovinMAX,Tools,MIT,AppLovin Mobile Engineering,https://godotengine.org/asset-library/asset/2141,https://github.com/AppLovin/AppLovin-MAX-Godot
Appwrite SDK,Tools,MIT,fenix,https://godotengine.org/asset-library/asset/1096,https://github.com/GodotNuts/appwrite-sdk
APRUM,Scripts,MIT,demurzasty,https://godotengine.org/asset-library/asset/2901,https://github.com/demurzasty/aprum
Arabfunny Generator,Projects,MIT,Pawlogates,https://godotengine.org/asset-library/asset/3277,https://github.com/Pawlogates/arabfunny_controller
Arabic Support,Misc,MIT,ChemicalInk,https://godotengine.org/asset-library/asset/381,https://github.com/3akev/godot-arabic-text
AraVox - Dialogue Writing Helper,Tools,MIT,aravikusu,https://godotengine.org/asset-library/asset/1657,https://github.com/aravikusu/AraVox
Arc2D,2D Tools,Unlicense,s3rdia,https://godotengine.org/asset-library/asset/2997,https://github.com/s3rdia/Arc2D
Archura's Credits,Tools,MIT,_.des_ign._,https://godotengine.org/asset-library/asset/1193,https://github.com/Draconis-25/AG-Credits
Arcweave Godot Plugin,Tools,MIT,arcweave,https://godotengine.org/asset-library/asset/1912,https://github.com/arcweave/arcweave-godot-plugin
Arcweave Godot Plugin,Tools,MIT,arcweave,https://godotengine.org/asset-library/asset/1601,https://github.com/arcweave/arcweave-godot-plugin
AreaOfSight2D,2D Tools,LGPLv3,Arzzzen,https://godotengine.org/asset-library/asset/3046,https://github.com/Arzzzen105/AreaOfVision2D
ArgParse,Tools,MIT,BryceDixon,https://godotengine.org/asset-library/asset/1176,https://github.com/BtheDestroyer/GodotArgParse
Arky Addons,Tools,MIT,ArkkyDev,https://godotengine.org/asset-library/asset/4069,https://github.com/ArkkyDev/arky-addons
Arm Performance Studio Integration,Tools,BSD-3-Clause,Arm,https://godotengine.org/asset-library/asset/3762,https://github.com/ARM-software/arm-performance-studio-integration-for-godot
ArrayUtils,Scripts,MIT,dawidrusin90@gmail.com,https://godotengine.org/asset-library/asset/2052,https://github.com/drusin/godot-array-utils
Arrow2D,2D Tools,MIT,Sergey P,https://godotengine.org/asset-library/asset/1575,https://github.com/potikhanovsergey/godot-3.5-arrow2d-plugin
Arrow3D,3D Tools,MIT,ys,https://godotengine.org/asset-library/asset/3142,https://github.com/yankscally/arrow_3d
Artificial Worm Brain AI,Tools,MIT,leparlon,https://godotengine.org/asset-library/asset/3007,https://github.com/leparlon/WormBrain
Aseprite Animation Importer - Godot 4,2D Tools,MIT,Atkintc,https://godotengine.org/asset-library/asset/1415,https://github.com/AtkinTC/aseprite_importer
Aseprite Helper,Tools,MIT,antonWetzel,https://godotengine.org/asset-library/asset/1247,https://github.com/antonWetzel/AsepriteHelper
Aseprite import,Tools,BSD-2-Clause,eska,https://godotengine.org/asset-library/asset/21,https://github.com/eska014/aseprite-import
Aseprite Importer,2D Tools,MIT,hectorid,https://godotengine.org/asset-library/asset/611,https://github.com/hectorid/aseprite_importer
Aseprite Wizard,Tools,MIT,viniciusgerevini,https://godotengine.org/asset-library/asset/1572,https://github.com/viniciusgerevini/godot-aseprite-wizard
Aseprite Wizard,2D Tools,MIT,viniciusgerevini,https://godotengine.org/asset-library/asset/713,https://github.com/viniciusgerevini/godot-aseprite-wizard
AsepriteAnimSetter,Tools,MIT,Peatral,https://godotengine.org/asset-library/asset/379,https://github.com/Peatral/AsepriteAnimSetter
Asset Atlas Replacer,Tools,MIT,JessicaCC-gd,https://godotengine.org/asset-library/asset/3902,https://github.com/JessicaCC-gd/asset_atlas_replacer
Asset Dock,Tools,MIT,Reetro,https://godotengine.org/asset-library/asset/2840,https://github.com/Reetro/Asset-Dock
Asset Drawer,Scripts,MIT,newjoker6,https://godotengine.org/asset-library/asset/2130,https://github.com/newjoker6/Horizontal-Filesystem-Like-Unity
Assets Manager,Projects,MIT,Mazzel,https://godotengine.org/asset-library/asset/3537,https://github.com/Mehdi-Saleh/Asset-Manager
AssetsPathGenerator,Tools,MIT,BTOTHER,https://godotengine.org/asset-library/asset/3271,https://github.com/Abab-bk/AssetsPathGenerator
Assorted Controls,Misc,MIT,Detomon,https://godotengine.org/asset-library/asset/2620,https://github.com/detomon/godot-assorted-controls
AStar Grid Pathfinding Demo (with tutorial Video),Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2509,https://github.com/Goldenlion5648/GodotAStarGridDemo
Async Resource Loader (C#),Scripts,MIT,ProFiLeR4100,https://godotengine.org/asset-library/asset/2672,https://github.com/ProFiLeR4100/AsyncResourceLoaderForCS
Async Socket,Scripts,Testing,kelaia,https://godotengine.org/asset-library/asset/1389,https://github.com/carabalonepaulo/async_socket
Asynchronous Scene Loader,Tools,MIT,EiTaNBaRiBoA,https://godotengine.org/asset-library/asset/3112,https://github.com/EiTaNBaRiBoA/AsyncScene
Asynchronous Task Manager,Tools,MIT,Mr. Slurpy,https://godotengine.org/asset-library/asset/256,https://github.com/Mr-Slurpy/Multi-Task-Manager
Atko.GDWeaver Assets,Scripts,MIT,comfort-stereo,https://godotengine.org/asset-library/asset/323,https://github.com/u/46150392
Atlas Importer3,2D Tools,MIT,vichui,https://godotengine.org/asset-library/asset/218,https://github.com/vichui/atlas_importer3
AtlasPlayer,Tools,MIT,Nif,https://godotengine.org/asset-library/asset/1527,https://github.com/Nif-kun/godot-atlas-player
Atmosphere shader,Shaders,MIT,Zylann,https://godotengine.org/asset-library/asset/861,https://github.com/Zylann/godot_atmosphere_shader
Atmosphere shader,Shaders,MIT,Zylann,https://godotengine.org/asset-library/asset/2002,https://github.com/Zylann/godot_atmosphere_shader
Audio BPM Sync Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/581,https://github.com/godotengine/godot-demo-projects
Audio BPM Sync Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2757,https://github.com/godotengine/godot-demo-projects
Audio Control,Tools,MIT,VP-GAMES,https://godotengine.org/asset-library/asset/1933,https://github.com/VP-GAMES/AudioControl
Audio Device Changer Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2758,https://github.com/godotengine/godot-demo-projects
Audio Effect Inspector,Tools,MIT,NoodleSushi,https://godotengine.org/asset-library/asset/633,https://github.com/NoodleSushi/AudioEffectInspector_GodotAddon
Audio Events,Tools,MIT,FreekDS,https://godotengine.org/asset-library/asset/2431,https://github.com/FreekDS/GodotAudioEvents
Audio Generator Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2759,https://github.com/godotengine/godot-demo-projects
Audio Haptics,Misc,MIT,timoschwarzer,https://godotengine.org/asset-library/asset/3202,https://github.com/timoschwarzer/godot-audio-haptics
Audio Loader,Scripts,MIT,Master - Main Channel,https://godotengine.org/asset-library/asset/452,https://github.com/MasterPolska123/Audio-Loader
Audio Manager,Tools,MIT,Saulo de Souza,https://godotengine.org/asset-library/asset/3811,https://github.com/Saulo-de-Souza/AudioManager
Audio Manager 3D,3D Tools,MIT,Saulo de Souza,https://godotengine.org/asset-library/asset/3625,https://github.com/Saulo-de-Souza/Audio-Manager-3D
Audio Microphone Record Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2760,https://github.com/godotengine/godot-demo-projects
Audio Mixer Visualizer,Tools,MIT,Mordi,https://godotengine.org/asset-library/asset/2915,https://github.com/Landeplage/Godot-Audio-Mixer-Visualizer
Audio Node Wrangler Addon,Tools,MIT,jhlothamer,https://godotengine.org/asset-library/asset/3083,https://github.com/jhlothamer/audio_node_wrangler_addon
Audio Spectrum Visualizer Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2762,https://github.com/godotengine/godot-demo-projects
Audio Station,Projects,MIT,boukew99,https://godotengine.org/asset-library/asset/1277,https://github.com/boukew99/audio_station
Audio Stream Player Clipper 2D,2D Tools,MIT,Saulo de Souza,https://godotengine.org/asset-library/asset/3356,https://github.com/Saulo-de-Souza/Audio-Stream-Player-Clipper-2D
Audio Stream Player Clipper 3D,3D Tools,MIT,Saulo de Souza,https://godotengine.org/asset-library/asset/3487,https://github.com/Saulo-de-Souza/Audio-Stream-Player-Clipper-3D
Audio Visualizer Plugin,Misc,MIT,SoalReaperCaptain,https://godotengine.org/asset-library/asset/930,https://github.com/MahadDareshani/Audio-Visualizer-Plugin-Godot
AudioEffectGate,Misc,MIT,vissa,https://godotengine.org/asset-library/asset/3093,https://github.com/Visssarion/audio-gate
AudioGame RPG,Projects,GPLv3,miziziziz,https://godotengine.org/asset-library/asset/294,https://github.com/NarayanaWalters/PTS
AudioLogic,Tools,MIT,ChaffGames,https://godotengine.org/asset-library/asset/2968,https://github.com/chafmere/AudioLogic
AudiosPlugin : Godot iOS Audio Plugin,Tools,MIT,Audiosdroid,https://godotengine.org/asset-library/asset/1551,https://github.com/audiosdev/AudiosPlugin-Godot-iOS-Audio-Plugin
AudioStream Subtitle,Tools,MIT,S83gamedeve,https://godotengine.org/asset-library/asset/2568,https://github.com/S83gamedev/AudioStream-Subtitle-Plugin
AudioStreamPlayerArea2D,Scripts,MIT,Julian-Vos,https://godotengine.org/asset-library/asset/2821,https://github.com/Julian-Vos/godot-scripts
AudioStreamPlayerArea2D,Scripts,MIT,Julian-Vos,https://godotengine.org/asset-library/asset/2822,https://github.com/Julian-Vos/godot-scripts
AudioStreamPlayerMultiple,Tools,MIT,mawario,https://godotengine.org/asset-library/asset/3355,https://github.com/mawario103/AudioStreamPlayerMultiple
AudioStreamPreview,2D Tools,MIT,fbcosentino,https://godotengine.org/asset-library/asset/2257,https://github.com/fbcosentino/godot-audiostreampreview
Auto add class_name,Tools,MIT,zwickarr,https://godotengine.org/asset-library/asset/3757,https://github.com/zwickarr/godot-auto-class-name
Auto Export Version,Tools,MIT,KoBeWi,https://godotengine.org/asset-library/asset/1173,https://github.com/KoBeWi/Godot-Auto-Export-Version
Auto Export Version,Tools,MIT,KoBeWi,https://godotengine.org/asset-library/asset/1430,https://github.com/KoBeWi/Godot-Auto-Export-Version
Auto Night Mode,Tools,MIT,MintSoda,https://godotengine.org/asset-library/asset/860,https://github.com/rambda/godot_auto_night_mode
Auto Polygon2D Triangulation,2D Tools,MIT,dweremeichik,https://godotengine.org/asset-library/asset/1174,https://github.com/dweremeichik/godot_autopoly_plugin
Auto Screenshot,Tools,CC0,gertkeno,https://godotengine.org/asset-library/asset/3916,https://github.com/Gertkeno/auto_screenshot
Auto Version Code,Tools,MIT,Kosro,https://godotengine.org/asset-library/asset/3286,https://github.com/Robert-K/godot-auto-version-code
Auto Vertex Painter,Shaders,MIT,mohsenph69,https://godotengine.org/asset-library/asset/2349,https://github.com/mohsenph69/auto-vertex-painter
Auto-Bus (auto event bus with signal nodes),Scripts,MIT,SrColoma,https://godotengine.org/asset-library/asset/2938,https://github.com/SrColoma/Auto-Bus
AutoAnim 2D Character Creator for Godot 3.5,2D Tools,Testing,Echoisa,https://godotengine.org/asset-library/asset/1478,https://github.com/TheDoorworlds/AutoAnimCharacterGenerator
AutoAssignIDs,Tools,MIT,Golomp,https://godotengine.org/asset-library/asset/3891,https://github.com/CyrylSz/godot-auto-assign-IDs
AutoGridContainer,Misc,MIT,CactiChameleon9,https://godotengine.org/asset-library/asset/1347,https://github.com/CactiChameleon9/Godot-AutoGridContainer
Autoload Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2777,https://github.com/godotengine/godot-demo-projects
Automatic Layer Enums,Tools,MIT,award,https://godotengine.org/asset-library/asset/2386,https://github.com/awardell/AutomaticLayerEnums
AutoScrollContainer,Tools,MIT,NovaDC,https://godotengine.org/asset-library/asset/3498,https://github.com/NovaDC/Godot-AutoScrollContainer
Autotile Editor,2D Tools,MIT,newold,https://godotengine.org/asset-library/asset/682,https://github.com/newold3/AutotileEditor
AwaitableHTTPRequest,Scripts,MIT,Swarkin,https://godotengine.org/asset-library/asset/2502,https://github.com/Swarkin/Godot-AwaitableHTTPRequest
Awesome Custom Cursor,2D Tools,MIT,DaviD4C,https://godotengine.org/asset-library/asset/2949,https://github.com/DaviD4Chirino/awesome-custom-cursor
Awesome Debug Log,Tools,MIT,DaviD4C,https://godotengine.org/asset-library/asset/2891,https://github.com/DaviD4Chirino/Awesome-Debug-Log
Awesome Input Icon,Tools,CC0,DaviD4C,https://godotengine.org/asset-library/asset/2611,https://github.com/DaviD4Chirino/Awesome-Input-Icons
Awesome Scene Manager,Tools,MIT,DaviD4C,https://godotengine.org/asset-library/asset/2820,https://github.com/DaviD4Chirino/Awesome-Scene-Manager
AWS Amplify,Tools,MIT,fnowak,https://godotengine.org/asset-library/asset/4038,https://github.com/sligh-games/amplify-godot-engine-plugin
AWS Amplify,Tools,MIT,Sligh Games,https://godotengine.org/asset-library/asset/4045,https://github.com/sligh-games/amplify-godot-engine-plugin
ÃGUA DINÃ‚MICA / DYNAMIC WATER,2D Tools,MIT,GDGAMEDEV,https://godotengine.org/asset-library/asset/290,https://github.com/gdgamedev/dynamic_water_plugin
B-Spline Plugin,2D Tools,MIT,tripodsan,https://godotengine.org/asset-library/asset/3294,https://github.com/tripodsan/godot-plugin-splines
Baked Lipsync,Tools,MIT,fbcosentino,https://godotengine.org/asset-library/asset/3629,https://github.com/fbcosentino/godot-baked-lipsync
balldrop.,Projects,MIT,Bauxite,https://godotengine.org/asset-library/asset/340,https://github.com/Bauxitedev/balldrop
Balloon_Text,Misc,MIT,NerdOfTheMountain,https://godotengine.org/asset-library/asset/170,https://github.com/marcosbitetti/godot_balloon_text
Bangla Unicode to ANSI Converter,Scripts,GPLv3,alshahriorhasan,https://godotengine.org/asset-library/asset/1000,https://github.com/Al-Shahrior/Bangla-Unicode-to-ANSI
Base32768 encoder/decoder,Misc,MIT,Venorrak,https://godotengine.org/asset-library/asset/3943,https://github.com/Venorrak/gd-base32768
Basic FPS Player,3D Tools,Unlicense,sammburr,https://godotengine.org/asset-library/asset/2439,https://github.com/sammburr/Basic-FPS-Player-GODOT-4.0
Basic Menu,Templates,MIT,kraasch,https://godotengine.org/asset-library/asset/2216,https://github.com/kraasch/godot4_addon_basic-menu
Basic physics based object pickup,Demos,CC0,cptfurball,https://godotengine.org/asset-library/asset/1117,https://github.com/CptFurball/basic-first-person-prop-pickup
Basic Platformer,Templates,MIT,miziziziz,https://godotengine.org/asset-library/asset/292,https://github.com/Miziziziz/Platformer
